category,avg_rating,n_loved,n_reviews,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
Linh kiện,5.0,Đã thích (27),5.0,32.0,b360 asus đủ chắn,₫665.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (16),Có Bình luận (10),Có hình ảnh / video (6),4 năm trước,646,135,"1,4k",linhkienmaytinhnhathoang,89%,trong vài giờ
Linh kiện,4.5,Đã thích (2),4.5,101.0,Đầu Nối Dây Tzt 2 4 6 Chiều Chất Lượng Cao,₫8.000 - ₫14.000,1 Sao (2),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (17),Có Bình luận (13),Có hình ảnh / video (12),3 năm trước,"2,5k",5k,"14,7k",relandor.vn,21%,trong vài giờ
Linh kiện,5.0,Đã thích (13),5.0,93.0,Thẻ nhớ kỹ thuật số CF 2GB cho máy ảnh/điện thoại di động GPS MP3 và PDAS,₫115.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (11),Có Bình luận (5),Có hình ảnh / video (5),33 tháng trước,"1,2k","8,9k","1,1k",shiwaki1.vn,100%,trong vài giờ
Linh kiện,5.0,Đã thích (25),5.0,67.0,Dây nối dài bọc lưới Đen Trắng (24 Pin/ 8 Pin/ 6 Pin),₫105.000 - ₫280.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (19),Có Bình luận (9),Có hình ảnh / video (5),5 năm trước,"3,1k",376,6k,2dstorevn,91%,trong vài giờ
Linh kiện,4.6,Đã thích (68),4.6,342.0,Quạt tản nhiệt không tiếng ồn 3000rpm 80mm DC 5V 2 chân dành cho máy tính,₫50.000,1 Sao (3),2 Sao (2),3 Sao (2),4 Sao (1),5 Sao (55),Có Bình luận (23),Có hình ảnh / video (15),3 năm trước,"1,5k","4,1k","5,2k",calcutta.vn,13%,trong vài giờ
Linh kiện,4.6,Đã thích (5),4.6,189.0,Dây cáp VGA 1.5m theo màn hình dell,₫19.000,1 Sao (0),2 Sao (0),3 Sao (2),4 Sao (1),5 Sao (11),Có Bình luận (5),Có hình ảnh / video (3),21 tháng trước,575,296,"1,7k",thienhieupc_2020,23%,trong vài giờ
Linh kiện,4.8,Đã thích (3k),4.8,52.0,[Fe] Chắn main Gigabyte B75M-D3H,₫29.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (2),5 Sao (13),Có Bình luận (5),Có hình ảnh / video (4),4 năm trước,"33,7k",140,"2,7k",may_tinh_247,83%,trong vài giờ
Linh kiện,5.0,Đã thích (476),5.0,68.0,[Freeship toàn quốc từ 50k] Dây chuyển nguồn fan bọc lưới,₫58.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (23),Có Bình luận (5),Có hình ảnh / video (4),4 năm trước,"21,7k",143,"13,1k",levandao02031989,99%,trong vài giờ
Linh kiện,4.9,Đã thích (39),4.9,136.0,Combo 1 Anten WiFi 2.4 / 5Ghz 6dbi Kèm Cáp chuyển SMA sang IPEX3 / IPEX4,₫35.500 - ₫52.000,,,,,,,,3 năm trước,"10,8k",379,"30,6k",mtu91vn1,96%,trong vài giờ
Linh kiện,4.7,Đã thích (647),4.7,108.0,Thẻ đồ họa PCI-E Riser 009S 16X cổng USB 3.0 dành riêng cho bộ điều hợp cáp mở rộng PCIE chất lượng cao -dc4519,₫135.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (12),Có Bình luận (5),Có hình ảnh / video (5),6 năm trước,"130,5k","4,1k","168,8k",vinet.com.vn,84%,trong vài giờ
Linh kiện,5.0,Đã thích (6),5.0,81.0,Tản Nhiệt Nhôm 25 Cm,₫36.500 - ₫63.500,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (17),Có Bình luận (6),Có hình ảnh / video (2),26 tháng trước,"4,2k","2,1k","10,3k",banbuondientu,96%,trong vài giờ
Linh kiện,5.0,Đã thích (15),5.0,115.0,Keo tản nhiệt HY880 tuýp lớn 30 gam,₫85.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (31),Có Bình luận (11),Có hình ảnh / video (7),6 năm trước,872,130,"3,5k",tainguyen.stkt,94%,trong vài giờ
Linh kiện,5.0,Đã thích (24),5.0,107.0,Khay gắn SSD cho máy tính bàn Orico 1125SS chuyển đổi 2.5 inch sang 3.5 inch MA09,₫159.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (26),Có Bình luận (6),Có hình ảnh / video (4),5 năm trước,"4,4k",882,"15,2k",laptopno1,88%,trong vài giờ
Linh kiện,4.8,"Đã thích (2,9k)",4.8,163.0,"Cáp chuyển đổi Mini Displayport to vga cho iMac,Macbook pro,Macbook air... -dc331",₫37.000,1 Sao (2),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (36),Có Bình luận (18),Có hình ảnh / video (7),6 năm trước,"130,5k","4,1k","168,8k",vinet.com.vn,84%,trong vài giờ
Linh kiện,4.9,Đã thích (19),4.9,106.0,"[Mã ELFLASH3 hoàn 10K xu đơn 20K] dây nối header SM, dây đầu đực/cái/đực + cái, dây điện 15cm, 2P, 2 chân kde3924",₫17.000,1 Sao (0),2 Sao (1),3 Sao (0),4 Sao (1),5 Sao (34),Có Bình luận (3),Có hình ảnh / video (3),4 năm trước,"3,5k","4,4k","14,9k",khaidinhelectronics,79%,trong vài giờ
Linh kiện,5.0,Đã thích (5),5.0,136.0,"[Hàng Chính Hãng] Nguồn máy tính AeroCool VX Plus 600 CST600w, Nguồn AeroCool 600w - Bảo Hành 36 Tháng",₫375.000 - ₫640.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (21),Có Bình luận (20),Có hình ảnh / video (20),33 tháng trước,422,71,"1,6k",thegioiphukien.hanoi,13%,trong vài giờ
Linh kiện,5.0,Đã thích (8),5.0,152.0,"Nguồn PoE Adapter Ubiquiti Cho Wifi Unifi, Camera cổng 1000Mbps Gigabit 48V-0.32A - 15W mã U-POE-AF",₫259.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (8),Có Bình luận (3),Có hình ảnh / video (3),17 tháng trước,401,87,316,thietbiwifi,81%,trong vài giờ
Linh kiện,5.0,Đã thích (13),5.0,208.0,Cầu Diode chỉnh lưu 35A-1000V(Giá 2 cái ),₫30.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (19),Có Bình luận (3),Có hình ảnh / video (0),4 năm trước,974,1k,"4,8k",hongsonlinhkiendientu,93%,trong vài giờ
Linh kiện,5.0,Đã thích (11),5.0,136.0,3S 11.1V 12V 12.6V Lithium Battery Capacity Indicator Module Lipo Li-ion Power Level Display Board 3 Series 9-26V,₫14.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (19),Có Bình luận (5),Có hình ảnh / video (6),3 năm trước,"2,5k",5k,"14,7k",relandor.vn,21%,trong vài giờ
Linh kiện,5.0,Đã thích (997),5.0,129.0,Ốc M3.5x30 M3x30 M3 M3.5 3 li dài 30 30mm bắt quạt vào rad radiator tản nước,₫12.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (25),Có Bình luận (6),Có hình ảnh / video (3),3 năm trước,4k,132,"2,4k",yuchiro1,92%,trong vài giờ
Linh kiện,5.0,Đã thích (5),5.0,72.0,"Cáp chuyển nguồn 1 ATA - Molex 4 Pin Ra 2 SATA, 1 ATA - Molex 4 Pin to 2 Sata",₫11.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (14),Có Bình luận (3),Có hình ảnh / video (1),3 năm trước,929,235,"3,3k",hongphuong12t,96%,trong vài giờ
Linh kiện,4.9,Đã thích (22),4.9,57.0,[Chính hãng] Vỏ CASE MINI Gipco Hankey Tặng kèm đầy đủ vít / Hỗ trợ main M-ATX ( H310 . H81 . H61 . B365 v.v ),₫286.150,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (19),Có Bình luận (10),Có hình ảnh / video (4),18 tháng trước,"2,5k","1,7k","5,2k",dailysho,81%,trong vài giờ
Linh kiện,4.7,Đã thích (55),4.7,101.0,Vga GT 630/2g/dr3/128bit cũ vệ sinh sạch sẽko bụi bẩn,₫900.000 - ₫950.000,1 Sao (2),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (36),Có Bình luận (29),Có hình ảnh / video (10),5 năm trước,"1,2k",351,"1,4k",hoangsoncomputer123,81%,trong vài giờ
Linh kiện,5.0,Đã thích (53),5.0,100.0,"Tản Nhiệt Khí Snowman M-X6 Led RGB Dual Fan - Hỗ Trợ All CPU Dây CPU 4pin – 12V điều khiển nhiệt độ, tốc độ quạt",₫279.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (32),Có Bình luận (15),Có hình ảnh / video (7),5 năm trước,"2,4k",40,8k,kingtechnology368,62%,trong vài giờ
Linh kiện,5.0,Đã thích (24),5.0,192.0,Quạt tản nhiệt DC 24V 2-Pin 60x60x10mm cho CPU máy tính,₫20.343,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (8),Có Bình luận (5),Có hình ảnh / video (3),33 tháng trước,"7,9k","9,8k",13k,doublebuy.vn,99%,trong vài phút
Linh kiện,5.0,"Đã thích (1,4k)",5.0,45.0,"Card màn hình rời quadro k2200 4GB, k2000, k620, k600, quadro 600 hàng tháo máy , nguyên bản",₫990.000 - ₫3.650.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (19),Có Bình luận (12),Có hình ảnh / video (5),4 năm trước,"11,4k","1,1k","3,3k",tranthe109,81%,trong vài giờ
Linh kiện,5.0,Đã thích (28),5.0,60.0,RAM DATO DDR3 4GB BUS 1600MHZ- HÀNG CHÍNH HÃNG,₫435.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (2),Có hình ảnh / video (0),3 năm trước,194,39,99,tranchauct,78%,trong vài giờ
Linh kiện,5.0,Đã thích (9),5.0,53.0,[Mã 11ELSALE hoàn 7% đơn 300K] Ram Laptop DDR4 bus 2400 Hàng Tháo Máy Mới 95%- Bảo Hành 3 Năm,₫469.000 - ₫545.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (25),Có Bình luận (11),Có hình ảnh / video (7),34 tháng trước,"4,2k",672,"34,6k",ducanhcomputer2019,62%,trong vài giờ
Linh kiện,4.7,Đã thích (2),4.7,108.0,Hộp Nhựa Đựng Pin Lithium 2x18650 Ốp,₫9.095 - ₫11.504,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (12),Có Bình luận (3),Có hình ảnh / video (3),20 tháng trước,"1,7k",4k,"10,9k",yoguyang.vn,14%,trong vài giờ
Linh kiện,5.0,Đã thích (11),5.0,67.0,Bảng mạch nâng cấp CH340 USB sang TTL CH340G chất lượng cao,₫15.200,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (16),Có Bình luận (0),Có hình ảnh / video (0),3 năm trước,"3,1k","1,4k","21,9k",bopultd.vn,1%,trong vài giờ
Linh kiện,5.0,Đã thích (4),5.0,123.0,[Hàng Chính Hãng] Quạt Tản Nhiệt CPU AIGO E4 Red / blue - Bảo hành 36 tháng,₫708.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (19),Có Bình luận (20),Có hình ảnh / video (20),33 tháng trước,422,71,"1,6k",thegioiphukien.hanoi,13%,trong vài giờ
Linh kiện,4.5,Đã thích (29),4.5,292.0,Cáp chuyển đổi sạc USB 5V qua 12V DC 5.5x2.1mm Jack cắm 5V đến 9V 12V DC-DC,₫19.284,1 Sao (4),2 Sao (2),3 Sao (1),4 Sao (4),5 Sao (48),Có Bình luận (29),Có hình ảnh / video (22),3 năm trước,"2,5k",5k,"14,7k",relandor.vn,21%,trong vài giờ
Linh kiện,5.0,Đã thích (34),5.0,80.0,Ốp Lưng Silicone Bảo Vệ Cho Macbook Air 11 13 15 Pro 13 15 16 Lqz,₫67.399,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (30),Có Bình luận (12),Có hình ảnh / video (11),4 năm trước,"7,7k","1,5k","13,3k",celebration.vn,25%,trong vài giờ
Linh kiện,5.0,Đã thích (23),5.0,84.0,Cầu Diode chỉnh lưu 5 chân 50A-1200V,₫40.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (18),Có Bình luận (7),Có hình ảnh / video (6),4 năm trước,974,1k,"4,8k",hongsonlinhkiendientu,93%,trong vài giờ
Linh kiện,4.7,Đã thích (16),4.7,129.0,Keo Tản Nhiệt  MX4 4g Làm Mát CPU - ARCTIC,₫65.000,1 Sao (1),2 Sao (0),3 Sao (1),4 Sao (4),5 Sao (27),Có Bình luận (8),Có hình ảnh / video (5),18 tháng trước,907,280,"2,2k",phukienhoabinh_2020,32%,trong vài giờ
Linh kiện,4.5,Đã thích (19),4.5,114.0,Quạt Fan 12V kích thước Fan 4 (4x4Cm),₫15.000 - ₫40.000,1 Sao (1),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (12),Có Bình luận (4),Có hình ảnh / video (1),3 năm trước,21k,777,"12,2k",forwin68,91%,trong vài giờ
Linh kiện,5.0,Đã thích (4),5.0,63.0,"bulong, vít pake M4 GB818 PM4 inoc inox 4 chấu đầu +, đầu tròn, bầu M4 5mm~50mm ( gói 100 cái ) kde4737",₫24.400 - ₫55.100,,,,,,,,4 năm trước,"3,5k","4,4k","14,9k",khaidinhelectronics,79%,trong vài giờ
Linh kiện,4.7,Đã thích (66),4.7,64.0,ĐẾ TẢN NHIỆT LÀM MÁT LAP TOP 14 và 15 INCH CÓ ĐÈN LED,₫120.000 - ₫125.000,1 Sao (1),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (22),Có Bình luận (15),Có hình ảnh / video (13),10 tháng trước,"1,8k",126,112,500anhemtoi,98%,trong vài phút
Linh kiện,5.0,Đã thích (17),5.0,53.0,[Mã 11ELSALE hoàn 7% đơn 300K] Nguồn Vi tính 550w Corsair CV550 80Plus Bronze Chính Hãng Khải Thiên Phân phối,₫1.053.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (22),Có Bình luận (10),Có hình ảnh / video (8),3 năm trước,"12,1k","1,7k","32,3k",huynhlamcomputer,87%,trong vài giờ
Linh kiện,5.0,Đã thích (22),5.0,35.0,"Moay Ơ Hub 36 Lỗ Nhôm FIXED GEAR, TRICK",₫200.000,,,,,,,,5 năm trước,"1,9k",383,"4,8k",nhidiep_1692000,83%,trong vài giờ
Linh kiện,4.8,Đã thích (51),4.8,92.0,M013 MAIN GIGA H81 CÔNG TY BẢO HÀNH 3 NĂM FULL BOX RENEW,₫1.100.000,1 Sao (0),2 Sao (1),3 Sao (1),4 Sao (1),5 Sao (21),Có Bình luận (14),Có hình ảnh / video (4),5 năm trước,"1,9k",684,"7,1k",thanhvienthanhvien,64%,trong vài giờ
Linh kiện,4.9,Đã thích (22),4.9,96.0,Mô đun tăng áp đầu ra có thể tùy chỉnh XL6009 DC-DC ,₫26.000,,,,,,,,18 tháng trước,"3,8k",463,"8,8k",u_max1.vn,83%,trong vài giờ
Linh kiện,4.9,Đã thích (9),4.9,46.0,Main samsung H61 socket 1155 nhập khẩu Hàn Quốc. Bảo hành 3 năm,₫790.000 - ₫820.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (9),Có Bình luận (7),Có hình ảnh / video (3),4 năm trước,920,72,246,lehuybach,1%,trong vài giờ
Linh kiện,5.0,Đã thích (9),5.0,169.0,Dây Cáp Chuyển Đổi Nguồn Điện 6 Chấu Sang 8-Chấu Pci-E Cho Card Đồ Họa,₫10.145,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (17),Có Bình luận (8),Có hình ảnh / video (6),3 năm trước,"1,9k","4,3k","10,4k",halfa.vn,54%,trong vài giờ
Linh kiện,4.6,Đã thích (3),4.6,65.0,Bộ 10 vi mạch chất lượng cao Tlp250 Dip8 Dip Dip-8 chuyên dụng,₫67.297,1 Sao (0),2 Sao (0),3 Sao (2),4 Sao (2),5 Sao (11),Có Bình luận (7),Có hình ảnh / video (4),21 tháng trước,702,"4,5k","5,1k",reland2.vn,17%,trong vài giờ
Linh kiện,5.0,Đã thích (6),5.0,117.0,Bộ Bo Mạch Đèn LED Sân Khấu Ne555+CD4017,₫14.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (25),Có Bình luận (7),Có hình ảnh / video (6),18 tháng trước,"3,8k",463,"8,8k",u_max1.vn,83%,trong vài giờ
Linh kiện,5.0,Đã thích (14),5.0,65.0,Đầu chuyển đổi âm thanh ngoài Vention cổng USB 3.5mm sang cổng micro/ loa cho Macbook,₫140.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (7),Có Bình luận (2),Có hình ảnh / video (1),4 năm trước,"4,1k",664,"7,5k",3195907963.vn,93%,trong vài giờ
Linh kiện,5.0,Đã thích (6),5.0,223.0,Keo Tản Nhiệt Làm Mát Cpu  Loại Xi Lanh To Xám,₫8.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (3),Có hình ảnh / video (0),18 tháng trước,907,280,"2,2k",phukienhoabinh_2020,32%,trong vài giờ
Linh kiện,4.9,Đã thích (27),4.9,74.0,"Quạt tản nhiệt Noctua NF-A12x15 PWM Slim -  Chính hãng BH 72 tháng, fan slim 15mm cực mỏng, thích hợp case nhỏ itx",₫499.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (18),Có Bình luận (4),Có hình ảnh / video (3),17 tháng trước,"4,5k",164,"4,5k",tpassionvn,95%,trong vài giờ
Linh kiện,5.0,Đã thích (17),5.0,96.0,RAM DDR4 4G/2666 G.SKILL tản nhiệt thép đỏ đẹp xịn sò,₫315.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (25),Có Bình luận (17),Có hình ảnh / video (7),25 tháng trước,"3,7k",306,9k,tinhocduylinh_phuyen,93%,trong vài giờ
Linh kiện,4.9,Đã thích (11),4.9,61.0,"Quạt led rgb Coolmon Y1, có hub remote",₫306.900 - ₫649.700,,,,,,,,4 năm trước,756,106,"1,2k",ntnam126,95%,trong vài phút
Linh kiện,4.7,Đã thích (3),4.7,102.0,Dây Cấp Nguồn Bộ Hub Coolmoon,₫20.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (16),Có Bình luận (5),Có hình ảnh / video (3),32 tháng trước,"1,2k",159,"3,9k",coolmoonstore,94%,trong vài giờ
Linh kiện,4.9,Đã thích (23),4.9,40.0,"Mạch BMS bảo vệ pin li-ion 3.7V 13S,14S,16S,20S 48V,60V,72V",₫255.000 - ₫649.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (18),Có Bình luận (9),Có hình ảnh / video (7),3 năm trước,"3,2k",155,"4,3k",mai.tao.14,91%,trong vài giờ
Linh kiện,5.0,Đã thích (16),5.0,78.0,Mô đun tăng áp 4.5-8V DC sang 4.3-27V DC thiết kế chuyên dụng,₫19.403,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (20),Có Bình luận (3),Có hình ảnh / video (3),4 năm trước,"11,4k",3k,"17,3k",weroyal.vn,97%,trong vài giờ
Linh kiện,4.7,Đã thích (2k),4.7,208.0,"Bộ vi xử lý Intel Core i3 2100 3.1GHz (2 lõi, 4 luồng), Bus 1066/1333MHz, Cache 3MB...",₫480.000,1 Sao (2),2 Sao (0),3 Sao (0),4 Sao (3),5 Sao (30),Có Bình luận (11),Có hình ảnh / video (3),34 tháng trước,"14,2k",222,"5,7k",maytinhauco.vn,42%,trong vài giờ
Linh kiện,4.7,Đã thích (29),4.7,114.0,Quạt tản nhiệt 75mmx30mm DC 12V 0.24a 2-Pin cho máy tính,₫32.235,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (2),5 Sao (11),Có Bình luận (7),Có hình ảnh / video (8),35 tháng trước,"7,7k","4,8k","18,5k",supermanb.vn,98%,trong vài giờ
Linh kiện,4.8,Đã thích (18),4.8,124.0,Tấm làm mát Cooling Pad  chuyên dụng cho quạt Legend LA005 40 x 20 x 4cm  (Nâu và XANH),₫60.000,1 Sao (1),2 Sao (1),3 Sao (0),4 Sao (2),5 Sao (36),Có Bình luận (20),Có hình ảnh / video (10),4 năm trước,65,43,255,huynhpham1014,53%,trong vài giờ
Linh kiện,4.9,Đã thích (13),4.9,62.0,Quạt tản nhiệt ID-Cooling NO-9215 (Slim 92mm),₫91.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (0),5 Sao (22),Có Bình luận (11),Có hình ảnh / video (8),5 năm trước,"3,1k",376,6k,2dstorevn,91%,trong vài giờ
Linh kiện,5.0,Đã thích (77),5.0,68.0,Ram 4g ddr3 hàng tháo máy đồng bộ,₫245.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (14),Có Bình luận (5),Có hình ảnh / video (2),5 năm trước,"1,6k",336,966,nguyenvanchuong080879,26%,trong vài giờ
Linh kiện,5.0,Đã thích (232),5.0,144.0,[FREESHIP 99K]_BỘ tê với khóa chia máy lọc nước,₫22.705,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (18),Có Bình luận (3),Có hình ảnh / video (1),26 tháng trước,"3,6k",168,"5,8k",linhkien13,89%,trong vài giờ
Linh kiện,5.0,Đã thích (5),5.0,110.0,Cáp chuyển nguồn 4 pin ra đầu nguồn SATA,₫15.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (22),Có Bình luận (4),Có hình ảnh / video (4),6 năm trước,872,130,"3,5k",tainguyen.stkt,94%,trong vài giờ
Linh kiện,4.8,Đã thích (26),4.8,108.0,Set 10 Công Tắc Kw11-3Z Microswitch 5a 250v 3 Chấu Tiện Dụng,₫19.647,1 Sao (1),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (31),Có Bình luận (14),Có hình ảnh / video (12),20 tháng trước,"1,7k",4k,"10,9k",yoguyang.vn,14%,trong vài giờ
Linh kiện,4.5,Đã thích (135),4.5,215.0,Nguồn thanh lý 5v1a amigo chân thường hàng bãi dùng ngon lành,₫12.000,1 Sao (1),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (11),Có Bình luận (5),Có hình ảnh / video (3),4 năm trước,"23,5k",391,"14,9k",vuaphukien2207,65%,trong vài giờ
Linh kiện,4.5,Đã thích (3),4.5,118.0,Bộ điều hợp mạng không dây USB 2.0 WiFi 150Mbps LAN 802.11 ngb Ralink MT7601,₫42.481,1 Sao (1),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (12),Có Bình luận (9),Có hình ảnh / video (6),19 tháng trước,"1,7k","4,8k","4,6k",quuquuz.vn,100%,trong vài giờ
Linh kiện,5.0,Đã thích (1),5.0,194.0,Tụ hóa phân cực trị số từ 0.1uf - 1uf - 2.2uf - 4.7uf - 10uf - 22uf - 47uf - 100uf - 220uf - 470uf - 1000uf - 2200uf 50v,₫3.500 - ₫8.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (10),Có Bình luận (3),Có hình ảnh / video (2),3 năm trước,914,242,282,linhkienhoainam,86%,trong vài giờ
Linh kiện,5.0,Đã thích (28),5.0,88.0,Quạt Tản Nhiệt 25.5x10mm 5v 9v 12v 24v Cho Máy Tính,₫17.700 - ₫19.900,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (13),Có Bình luận (7),Có hình ảnh / video (6),3 năm trước,"2,4k","4,5k","6,2k",toplanswatchstore.vn,97%,trong vài giờ
Linh kiện,5.0,Đã thích (1),5.0,147.0,Dây Cáp Nguồn Chuyển Đổi Usb 2.0 A Sang Dc 5.5mm X 2.1mm,₫6.821,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (0),Có hình ảnh / video (0),7 tháng trước,782,"3,1k","1,4k",blgesvv.vn,61%,trong vài giờ
Linh kiện,5.0,"Đã thích (2,3k)",5.0,110.0,IC Trung Tần 8G/8P/X Intel WTR 5757,₫40.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (7),Có Bình luận (0),Có hình ảnh / video (0),4 năm trước,"11,2k",126,"1,1k",thuongnd1996,83%,trong vài giờ
Linh kiện,4.9,Đã thích (5),4.9,88.0,AC Chuyển đổi bộ đổi nguồn DC 5V 6V 9V 7.5V 10V 12V 13.5V 18V 19V 500mA 1A 2A 2.5A adapter Switching power supply 3.5mm * 1.35mmEU,₫19.183 - ₫57.077,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (10),Có Bình luận (2),Có hình ảnh / video (2),15 tháng trước,34,80,286,wuzhihui2020.vn,71%,trong vài giờ
Linh kiện,5.0,Đã thích (11),5.0,32.0,Main H61 Asus new like nhập khẩu hàn quốc,₫800.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (19),Có Bình luận (12),Có hình ảnh / video (7),6 năm trước,"4,7k",117,"1,9k",mlcomputer,95%,trong vài phút
Linh kiện,4.8,Đã thích (2),4.8,49.0,Usb ra âm thanh 7.1 (usb to Sound),₫25.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (10),Có Bình luận (3),Có hình ảnh / video (1),21 tháng trước,575,296,"1,7k",thienhieupc_2020,23%,trong vài giờ
Linh kiện,5.0,Đã thích (9),5.0,84.0,Bảng mạch cân bằng 18650 Li-Ion Lithium 3s 25a 12v 11.1v 12.6v 5.0 chuyên dụng cao cấp,₫39.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (10),Có Bình luận (3),Có hình ảnh / video (2),18 tháng trước,"1,3k","3,9k","2,9k",lanfiger.vn,85%,trong vài giờ
Linh kiện,5.0,Đã thích (6),5.0,74.0,Bảng mở rộng PCI-E Riser 009S 16X thẻ đồ họa PCI-E Riser USB 3.0 PCIE chuyên dụng chất lượng cao,₫58.000 - ₫109.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (12),Có Bình luận (4),Có hình ảnh / video (2),34 tháng trước,"9,5k","2,8k","13,3k",bluesea01.vn,99%,trong vài giờ
Linh kiện,5.0,Đã thích (2),5.0,61.0,Set 10 Đầu Cắm Nguồn Dc-005 Pcb 5.5x2.1 / 2.5 mm Dc005 Black 5.5x2.1 / 2.5mm,₫10.986,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (10),Có Bình luận (1),Có hình ảnh / video (1),10 tháng trước,"1,6k",555,"5,8k",inventor.vn,95%,trong vài giờ
Linh kiện,4.8,Đã thích (7),4.8,98.0,Nguồn Adapter 12V 2A - 3B2,₫35.000,1 Sao (1),2 Sao (1),3 Sao (1),4 Sao (0),5 Sao (45),Có Bình luận (5),Có hình ảnh / video (3),5 năm trước,"11,1k",446,"25,4k",dientuat,58%,trong vài giờ
Linh kiện,4.9,Đã thích (25),4.9,134.0,Tấm tản nhiệt bằng nhôm cho ổ cứng M.2 PCIE SSD 2280 70x22x3mm,₫11.840,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (0),5 Sao (21),Có Bình luận (5),Có hình ảnh / video (1),3 năm trước,"4,3k","4,8k","11,3k",zzzone.vn,99%,trong vài giờ
