category,avg_rating,n_loved,n_reviews,n_sold,name,price,rate_1,rate_2,rate_3,rate_4,rate_5,rate_with_cmt,rate_with_imgvid,shop_age,shop_follower,shop_n_product,shop_n_review,shop_name,shop_rate_feedback,shop_time_feedback
Thiết bị mạng,4.7,Đã thích (11),4.7,58,Thùng cáp Mạng Cat 5 SENNIKO TAKO GIGA 305m 8 lõi,₫400.000,1 Sao (0),2 Sao (0),3 Sao (2),4 Sao (3),5 Sao (22),Có Bình luận (8),Có hình ảnh / video (9),4 năm trước,3k,361,"26,7k",tiendathanoi,37%,trong vài giờ
Thiết bị mạng,4.9,Đã thích (5),4.9,34,Dây mạng CAT6 AMTAKO bấm sẵn 2 đầu,₫15.000 - ₫59.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (0),5 Sao (13),Có Bình luận (5),Có hình ảnh / video (4),30 tháng trước,"48,2k",784,"79,6k",technology_news,97%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (6),5.0,28,Usb thu wifi nano Rimax,₫50.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (12),Có Bình luận (2),Có hình ảnh / video (0),4 năm trước,"3,4k",336,"1,8k",toanvietshop,51%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (6),5.0,29,Đầu bấm mạng Cat 6 trong suốt UGREEN NW120 - Hàng phân phối chính hãng - Bảo hành 18 tháng,₫129.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (11),Có Bình luận (5),Có hình ảnh / video (4),34 tháng trước,"98,8k",760,"28,4k",ugreen_flagship_store,81%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (825),5.0,24,[Chính Hãng] Hạt mạng RJ45 ENSOHO Cat 5E/Cat 6E cao cấp 8 chấu đồng dày mạ vàng,₫59.988,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (13),Có Bình luận (2),Có hình ảnh / video (2),4 năm trước,"39,5k",455,27k,anhhana94,71%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (3),5.0,32,Dây cáp mạng Cat6 Vention đúc sẵn 2 đầu UTP ( dẹt ) dài 1m đến 5m,₫46.800 - ₫111.600,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (11),Có Bình luận (3),Có hình ảnh / video (2),34 tháng trước,"1,7k",183,"2,1k",ventionvietnam,90%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (4),5.0,20,Bộ kích sóng wifi TP-Link Chuẩn N 300Mbps TL-WA850RE,₫269.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (11),Có Bình luận (5),Có hình ảnh / video (5),3 năm trước,"15,3k",170,"4,6k",thietbiadcomputer,51%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (6),5.0,29,"Bộ kích sóng wifi nhỏ gọn đơn giản TP-Link RE200 AC750, TL-WA850RE, TL-WA854RE, TL-WA855RE",₫218.000 - ₫357.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (12),Có Bình luận (4),Có hình ảnh / video (2),15 tháng trước,222,114,949,thank._you,87%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (10),5.0,35,Dây Cáp Mạng VENTION Rj45 Cat6A Ethernet 10 Tốc Độ Cao,₫49.900 - ₫158.400,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (11),Có Bình luận (3),Có hình ảnh / video (3),3 năm trước,"32,2k",327,"29,4k",vention.vn,99%,trong vài giờ
Thiết bị mạng,4.8,Đã thích (1),4.8,39,Cáp mạng lẻ Cat5e bấm sẵn 2 đầu đúc 1M5 3M 5M 10M 15M,₫9.000 - ₫40.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (0),5 Sao (12),Có Bình luận (2),Có hình ảnh / video (2),3 năm trước,"2,7k",546,"4,9k",hangsieure_tphcm,79%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (10),5.0,33,Set 5 đầu kết cắm micro 3.0 DIP type B USB 3.0 chuyên dụng cho ổ đĩa cứng,₫15.560,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (12),Có Bình luận (3),Có hình ảnh / video (3),29 tháng trước,"1,5k",1k,"11,7k",isinwei.vn,94%,trong vài giờ
Thiết bị mạng,4.1,Đã thích (21),4.1,48,Thiết Bị Usb Phát Wifi Vtion Huawei - Cục Phát Chuẩn 4G - Vtion 3G 4G Huawei,₫219.450,1 Sao (3),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (10),Có Bình luận (6),Có hình ảnh / video (1),29 tháng trước,127,"1,8k",1k,shopmaxspeedso1,68%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (12),5.0,109,Dây Mạng Lan CAT5E Đúc Sẵn 2 Đầu Hạt Mạng (hỗ trợ tốc độ truyền tải đến 350 MHz),₫10.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (7),Có Bình luận (3),Có hình ảnh / video (2),32 tháng trước,39,583,350,vumanhcuong25092013,52%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (51),5.0,58,Dây mạng đúc sẵn 2m,₫6.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (7),Có Bình luận (1),Có hình ảnh / video (1),33 tháng trước,3k,118,"1,4k",shopcomputer99,92%,trong vài giờ
Thiết bị mạng,4.6,Đã thích (2),4.6,127,Cặp Đầu Chuyển Đổi Mạng 4k 3d Hdmi 1.4 30m Sang Rj45 Cat 5e / 6 Lan Ethernet Cho Hdtv Hdpc Ps3 Stb,₫59.500,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (4),Có hình ảnh / video (3),6 tháng trước,"1,1k",223,"1,5k",clshopping.vn,98%,trong vài giờ
Thiết bị mạng,4.9,Đã thích (9),4.9,91,[Giá SỐC] Bộ phát sóng Wifi tốc độ cao LB-LINK BL-WR450H – Bảo hành 24 tháng–Tốc độ 300Mbps - CHÍNH HÃNG,₫309.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (8),Có Bình luận (2),Có hình ảnh / video (1),21 tháng trước,8,81,36,congnghesoado123,57%,trong vài giờ
Thiết bị mạng,4.7,"Đã thích (1,6k)",4.7,58,"CÁP USB ĐEN 1,5M đen/ xanh HTC",₫6.500,1 Sao (1),2 Sao (1),3 Sao (0),4 Sao (0),5 Sao (12),Có Bình luận (5),Có hình ảnh / video (3),4 năm trước,"9,2k",183,"2,4k",chohanoi102,61%,trong vài giờ
Thiết bị mạng,4.9,Đã thích (12),4.9,45,Media Converter mode A bước sóng TX-1330nm/RX-1550nm,₫140.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (11),Có Bình luận (3),Có hình ảnh / video (1),4 năm trước,482,388,"1,3k",bestwifivn,89%,trong vài phút
Thiết bị mạng,4.6,Đã thích (29),4.6,149,Bộ phát wifi mạng VNPT Gpon igate GW040 hàng qua sử dụng,₫199.000,1 Sao (0),2 Sao (1),3 Sao (0),4 Sao (0),5 Sao (6),Có Bình luận (4),Có hình ảnh / video (0),27 tháng trước,"1,1k",254,922,modemwifigiarevn,91%,trong vài giờ
Thiết bị mạng,4.6,Đã thích (9),4.6,48,Dây cáp USB có đèn LED nối dài linh hoạt 29cm có đèn LED,₫18.383,1 Sao (1),2 Sao (1),3 Sao (0),4 Sao (0),5 Sao (14),Có Bình luận (12),Có hình ảnh / video (6),34 tháng trước,"2,3k","1,7k","3,9k",yimumiya.vn,27%,trong vài giờ
Thiết bị mạng,4.8,Đã thích (4),4.8,49,Card mạng lan H61,₫75.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (1),5 Sao (11),Có Bình luận (7),Có hình ảnh / video (5),4 năm trước,834,174,790,hadiep.thach,70%,trong vài giờ
Thiết bị mạng,4.9,Đã thích (34),4.9,51, Bộ phát wifi Mifi 4G Lte MF80 đa mạng,₫880.000,1 Sao (0),2 Sao (1),3 Sao (0),4 Sao (0),5 Sao (24),Có Bình luận (18),Có hình ảnh / video (2),5 năm trước,"10,6k",455,"9,3k",vphanoi,81%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (7),5.0,51,Mô đun rơ le 4 kênh 5V 12V 24 có Optocoupler cho Arduino,₫52.635 - ₫57.145,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (3),Có hình ảnh / video (1),29 tháng trước,"1,5k",1k,"11,7k",isinwei.vn,94%,trong vài giờ
Thiết bị mạng,5.0,"Đã thích (1,4k)",5.0,134,"Bộ Phát WIFI Siêu Khỏe 4G/ 3G LTE - MIXIE - 4 (Cổng Lan)  4 Râu (Anten) Xe Khách, Lắp Camera HUAWEI TENDA 4G03, CP101",₫1.000.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (5),Có Bình luận (5),Có hình ảnh / video (0),4 năm trước,"1,6k",97,235,minhnguyen1966,49%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (1),5.0,51,Kìm Bấm Đầu Dây Mạng Đa Năng Xanh,₫38.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (20),Có Bình luận (6),Có hình ảnh / video (6),18 tháng trước,907,280,"2,2k",phukienhoabinh_2020,32%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (11),5.0,55,Card mạng A/E Key NGFF M.2 chất lượng cao cho Macbook OS và Hackintosh.,₫106.056,,,,,,,,33 tháng trước,"7,9k","9,8k",13k,doublebuy.vn,99%,trong vài phút
Thiết bị mạng,5.0,Đã thích (2),5.0,88,Đầu Nối Mạng Rj45,₫4.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (1),Có hình ảnh / video (1),28 tháng trước,"5,8k","2,5k","20,6k",giasibienhoa,91%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (571),5.0,25,[HÀNG CHUẨN GIÁ ĐẸP] BỘ CHUYỂN ĐỔI AV TO VGA [vuaphukien computer],₫130.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (3),Có hình ảnh / video (1),4 năm trước,"23,5k",391,15k,vuaphukien2207,65%,trong vài giờ
Thiết bị mạng,4.7,Đã thích (2),4.7,69,10 đầu hạt mạng RJ45 nhựa (Trắng),₫10.000,1 Sao (1),2 Sao (0),3 Sao (1),4 Sao (0),5 Sao (20),Có Bình luận (2),Có hình ảnh / video (3),5 năm trước,"4,9k",293,"23,4k",cuongph,40%,trong vài giờ
Thiết bị mạng,4.8,Đã thích (78),4.8,35,Kìm bấm mạng đa năng LB-LINK BL-0509Pr Có bộ test - Chính hãng,₫299.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (2),5 Sao (10),Có Bình luận (3),Có hình ảnh / video (4),32 tháng trước,"1,3k",399,"7,7k",vmt6.2019,90%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (21),5.0,21,[Mã 11ELSALE hoàn 7% đơn 300K] KVM Switch 4 port USB - Bộ Gộp 4 máy tính dùng 1 màn hình Ugreen 50280 cao cấp,₫615.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (5),Có Bình luận (4),Có hình ảnh / video (2),14 tháng trước,347,235,361,trinh9x93,99%,trong vài phút
Thiết bị mạng,4.3,Đã thích (5),4.3,54,Switch TPLink TL-SG1005D-5 Cổng Gigabit -,₫260.000,1 Sao (0),2 Sao (1),3 Sao (0),4 Sao (0),5 Sao (3),Có Bình luận (2),Có hình ảnh / video (0),3 năm trước,"2,2k","1,6k",6k,tinhoclehuycomputer,80%,trong vài giờ
Thiết bị mạng,4.8,Đã thích (3),4.8,26,Bộ chia khuếch đại tín hiệu truyền hình cáp 1 ra 8,₫125.000,1 Sao (0),2 Sao (0),3 Sao (1),4 Sao (0),5 Sao (9),Có Bình luận (4),Có hình ảnh / video (1),4 năm trước,5,43,43,thuthuy04111984,20%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (10),5.0,37,Dây Anten Wifi Sóng IPhone,₫20.000 - ₫40.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (22),Có Bình luận (11),Có hình ảnh / video (1),5 năm trước,569,28,"1,5k",linhkiensuachuadienthoai,32%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (3),5.0,50,Cáp Mạng Cat6 UTP 1000Mbps Dây Dẹp Đúc Sẵn 2 Đầu Cao Cấp UGREEN NW102,₫45.000 - ₫220.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (13),Có Bình luận (4),Có hình ảnh / video (2),6 tháng trước,487,147,93,phukien_ugreen2021,95%,trong vài giờ
Thiết bị mạng,4.8,Đã thích (26),4.8,61,Bộ phát wifi Totolink N600R Chính hãng -BH 24 tháng,₫389.000,1 Sao (0),2 Sao (1),3 Sao (1),4 Sao (1),5 Sao (21),Có Bình luận (11),Có hình ảnh / video (1),5 năm trước,"15,7k",93,"10,2k",maytinhlanhdung,3%,trong vài giờ
Thiết bị mạng,4.6,Đã thích (14),4.6,40,1 Cặp Converter Quang 1000 1 sợi Quang netlink htb gs03 AB nguồn 5v2a chuẩn,₫190.000 - ₫380.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (8),Có Bình luận (2),Có hình ảnh / video (2),36 tháng trước,"2,9k",291,479,thietbimanghd,94%,trong vài phút
Thiết bị mạng,5.0,Đã thích (2),5.0,79,Kẹp cố định dây cáp 3.0-3.2mm chất lượng cao tiện dụng,₫3.494 - ₫4.964,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (2),Có Bình luận (1),Có hình ảnh / video (1),34 tháng trước,"4,9k","9,5k","11,9k",crescent1.vn,98%,trong vài giờ
Thiết bị mạng,5.0,"Đã thích (4,6k)",5.0,64,Đầu nối dây mạng lan RJ45 1-1,₫5.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (6),Có Bình luận (2),Có hình ảnh / video (2),3 năm trước,"33,8k",522,408,cttcomputer1,48%,trong vài giờ
Thiết bị mạng,4.9,Đã thích (16),4.9,48,Dây cáp mạng VSPCat 6 bấm sẵn 2 đầu 20m (xanh),₫80.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (2),5 Sao (22),Có Bình luận (14),Có hình ảnh / video (5),5 năm trước,"1,1k",264,"2,5k",duongphongcomputer,96%,trong vài phút
Thiết bị mạng,5.0,Đã thích (16),5.0,50,Bộ Phát Wifi UNIFI AP LR Roaming,₫600.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (10),Có Bình luận (2),Có hình ảnh / video (2),5 năm trước,"2,2k",132,2k,duytuyendt,92%,trong vài phút
Thiết bị mạng,4.8,Đã thích (13),4.8,62,[Mã 11ELSALE hoàn 7% đơn 300K] Bộ Phát Wifi Di Động Ngoài Trời Tp-Link CPE210 - Hàng Chính Hãng,₫705.000,1 Sao (0),2 Sao (1),3 Sao (0),4 Sao (2),5 Sao (17),Có Bình luận (10),Có hình ảnh / video (3),4 năm trước,"3,8k",487,"13,6k",itchinhhang,84%,trong vài giờ
Thiết bị mạng,4.6,Đã thích (602),4.6,88,[Mã SKAMLTSM9 giảm 10% đơn 99K] Đầu nối mạng LAN RJ45 từ 1 ra 2 - Chia mạng RJ45 1 RA 2,,,,,,,,,5 năm trước,"5,5k",1k,673,laptopbenbi,77%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (378),5.0,48,[Mã 11ELSALE hoàn 7% đơn 300K] Bộ phát Wifi băng tần kép Tenda AC5 V3 Router WiFi AC1200,₫390.000,,,,,,,,6 năm trước,22k,732,"30,7k",khanhhanpc,76%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (10),5.0,21,Anten intel mimo - anten dành cho card wifi máy tính bàn,₫160.000,,,,,,,,3 năm trước,535,63,"1,4k",toanpv200,96%,trong vài phút
Thiết bị mạng,5.0,,5.0,36,2 cặp - Jack 999B 4mm [A4-2 & A4-3],₫13.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (7),Có Bình luận (2),Có hình ảnh / video (2),4 năm trước,"2,3k","2,9k","19,3k",quangnk36,58%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (5),5.0,43,Bộ USB cắm chuyển đổi thẻ Micro Sim tiêu chuẩn thành Nano SIM 4 trong 1 cho  iPhone,₫2.601,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (10),Có Bình luận (7),Có hình ảnh / video (6),14 tháng trước,"1,4k","5,8k","2,2k",wonderpake.vn,100%,trong vài giờ
Thiết bị mạng,4.2,Đã thích (15),4.2,60,Bộ điều hợp mạng Wi-Fi USB không dây băng tần kép 600 Mbps 2.4 / 5Ghz kèm Ăng-ten 802.11AC,₫65.000,1 Sao (4),2 Sao (0),3 Sao (1),4 Sao (0),5 Sao (17),Có Bình luận (8),Có hình ảnh / video (2),4 năm trước,"37,3k","2,8k","56,3k",hotwind.vn,100%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (9),5.0,54,Đầu Nối Dây Mạng Cat6 10Gbps Ugreen 20390 (Màu đen),₫69.000,,,,,,,,7 năm trước,"16,2k","1,2k","7,6k",novacomputer,98%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (1),5.0,99,Bộ 1 khớp nối dây cáp mạng LAN RJ45 CAT5 chuyên dụng tiện lợi,₫5.610,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (3),Có Bình luận (2),Có hình ảnh / video (1),29 tháng trước,935,"7,4k","1,8k",justenjoyingg.vn,86%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (2),5.0,89,"Dây Mạng Cat5 Bấm Sẵn 2 Đầu  3M, 5M, 10M, 15M",₫9.000 - ₫45.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (3),Có Bình luận (1),Có hình ảnh / video (1),25 tháng trước,"6,1k",208,"1,1k",thanhbinhpc001,78%,trong vài giờ
Thiết bị mạng,5.0,,5.0,22,Set 10 linh kiện điện tử lm358p dip8 lm358 dip lm358n dip-8 358p ic novo e,,,,,,,,,10 tháng trước,57,"1,3k",270,kaili.vn,73%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (2),5.0,20,"Bộ Chia Tín Hiệu FJGEAR 1A2B 2 Máy Tính PC Dùng Chung 1 Máy In, Máy Scan",,,,,,,,,3 năm trước,"4,7k","1,1k","3,2k",noloshop,100%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (12),5.0,37,Hệ thống Wi-Fi Mesh cho toàn ngôi nhà AC1200 TP-Link Deco M4 -  Hot Buys 🔥,₫1.150.000 - ₫3.250.000,,,,,,,,14 tháng trước,100,66,125,traidepthichcongnghe,72%,trong vài giờ
Thiết bị mạng,4.8,,4.8,43,Dây CABLE mạng bấm sẵn UTP NPT,₫22.500 - ₫64.500,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (2),5 Sao (9),Có Bình luận (3),Có hình ảnh / video (2),5 năm trước,"53,5k","2,5k","120,7k",sieunhan2607,81%,trong vài giờ
Thiết bị mạng,4.7,Đã thích (277),4.7,70,"(1 đổi 1 trong 3 tháng )bộ phát wifi tplink 1 râu wr 740n chính hãng, chất lượng",₫90.000,1 Sao (1),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (16),Có Bình luận (8),Có hình ảnh / video (3),4 năm trước,"1,9k",116,"11,1k",lytrinhtb,90%,trong vài giờ
Thiết bị mạng,4.8,Đã thích (6),4.8,21,"Bộ Phát Wifi Xuyên Tường Tenda AC7 5 râu Chuẩn AC1200Mbps , Xuyên Tường Tenda AC5- Hàng Chính Hãng",₫378.000 - ₫710.000,1 Sao (0),2 Sao (1),3 Sao (1),4 Sao (0),5 Sao (10),Có Bình luận (7),Có hình ảnh / video (2),28 tháng trước,"3,6k",117,"1,7k",quanghopa6,94%,trong vài giờ
Thiết bị mạng,4.8,Đã thích (19),4.8,40,Bảng mạch khuếch đại âm thanh Bluetooth 4.2 Tpa3110 15w+15w,₫80.195,,,,,,,,29 tháng trước,"1,5k",1k,"11,7k",isinwei.vn,94%,trong vài giờ
Thiết bị mạng,,,,,,,,,,,,,,,,,,,,
Thiết bị mạng,5.0,"Đã thích (1,2k)",5.0,42,"Pin M7350 2.000mAh(7,4Wh) dùng cho TP-Link M7350 ver 5.2 - Chính hãng",₫250.000,,,,,,,,29 tháng trước,"1,2k",25,104,sarinasol,41%,trong vài giờ
Thiết bị mạng,5.0,"Đã thích (3,1k)",5.0,159,Đầu bấm hạt mạng RJ45 ( chính hãng AMPLX ),₫80.000,,,,,,,,4 năm trước,"8,8k",88,"4,7k",nguyenduc_lightning,92%,trong vài giờ
Thiết bị mạng,5.0,,5.0,39,Bộ 3 đầu bấm mạng RJ45 nhựa-SIÊU RẺ,₫1.500,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (2),Có hình ảnh / video (2),5 năm trước,"53,5k","2,5k","120,7k",sieunhan2607,81%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (5),5.0,38,Set 10 miếng đệm cao su màu trơn dùng gắn chân các đồ nội thất trong nhà chống trầy xước,₫13.876,,,,,,,,,,,,,,
Thiết bị mạng,5.0,Đã thích (6),5.0,51,"Hạt Mạng Xuyên Thấu RJ45, 100hạt/ túi",₫45.000,,,,,,,,,,,,,,
Thiết bị mạng,4.9,Đã thích (3),4.9,41,Cáp USB to Com (RS232) Z-Tek ZE533A Cáp xịn ZTEK,,,,,,,,,5 năm trước,"10,6k",958,"10,6k",vitinhtinkhoa,87%,trong vài giờ
Thiết bị mạng,4.9,Đã thích (342),4.9,35,"[Mã 11ELSALE hoàn 7% đơn 300K] {HOT} USB PHÁT WIFI 4G MF79U,Olax U90, Olax U80- DÙNG ĐA MẠNG",₫590.000 - ₫650.000,,,,,,,,4 năm trước,"7,9k",402,"6,6k",tada_vietnam,95%,trong vài giờ
Thiết bị mạng,4.9,Đã thích (1),4.9,23,【OPHE】Set 5 đầu nối cáp mạng Lan RJ45,₫21.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (9),Có Bình luận (3),Có hình ảnh / video (3),33 tháng trước,"3,2k","3,2k","9,5k",oppophoneuse.vn,64%,trong vài giờ
Thiết bị mạng,4.9,,4.9,25,Combo 5 Đầu Nối Mạng RJ45 - 1 ra 1,₫15.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (9),Có Bình luận (3),Có hình ảnh / video (1),3 năm trước,"1,4k",647,"5,6k",thanhtu_store_0606,99%,trong vài giờ
Thiết bị mạng,4.9,,4.9,35,Giắc 2 đầu kết nối 2 cổng cho dây cáp mạng RJ45,₫8.623,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (9),Có Bình luận (3),Có hình ảnh / video (3),32 tháng trước,362,"4,3k","3,3k",feelingly3.vn,68%,trong vài giờ
Thiết bị mạng,4.9,Đã thích (2),4.9,24,Mũi phay định tuyến thẳng 2 đầu tiện lợi,₫15.000 - ₫24.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (9),Có Bình luận (7),Có hình ảnh / video (6),4 năm trước,"3,1k","4,1k","6,3k",varitystore.vn,57%,trong vài giờ
Thiết bị mạng,4.9,Đã thích (10),4.9,38,Phát wifi Newifi  mini AC1200 2.4 5Ghz mạnh,₫227.500 - ₫229.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (12),Có Bình luận (7),Có hình ảnh / video (4),4 năm trước,832,17,1k,icbmwifishop,90%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (13),5.0,33,Bộ chia mạng Switch Netgear 5 cổng - GS105v1 v4,₫400.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (3),Có hình ảnh / video (4),6 năm trước,586,154,792,thanhhuyenqn,97%,trong vài giờ
Thiết bị mạng,4.9,Đã thích (2),4.9,48,Bộ phát wifi TP-Link Chuẩn N 300Mbps bảo vệ mạng gia đình tối đa TL-WR820N - Hàng chính hãng.,₫209.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (6),Có Bình luận (5),Có hình ảnh / video (4),31 tháng trước,425,482,914,kmart.hcm,74%,trong vài giờ
Thiết bị mạng,4.1,Đã thích (11),4.1,108,DVI-D Digital Dual Link Male 24+1 to VGA Female Adapter Computer Monitor Adapter,₫13.992,1 Sao (2),2 Sao (1),3 Sao (0),4 Sao (0),5 Sao (9),Có Bình luận (5),Có hình ảnh / video (2),3 năm trước,431,"1,7k","1,2k",fahuamaoyi.vn,70%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (2),5.0,210,Bộ mở rộng sóng Wi-Fi tốc độ 300Mbps TL-WA850RE,₫228.000,,,,,,,,24 tháng trước,96,33,331,vandatdat34,67%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (2),5.0,240,Đầu nối kết nối wifi kj 2.4GHz 3 dBi,₫8.600,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (4),Có Bình luận (0),Có hình ảnh / video (0),3 năm trước,"2,9k","2,2k",10k,snowdreamer.vn,97%,trong vài giờ
Thiết bị mạng,5.0,,5.0,112,Dây Nhảy Quang Cổng SC-SC Jumper SC-SC APC,₫12.000 - ₫18.000,,,,,,,,28 tháng trước,556,233,"2,1k",ivocompany,96%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (3),5.0,134,Thiết bị mạng Switch D-Link 8P DGS 1008A,₫499.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (4),Có Bình luận (2),Có hình ảnh / video (1),4 năm trước,245,911,735,congngheso24,80%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (5),5.0,295,Dây mạng đồng 4 sợi có gia cường,₫4.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (4),Có Bình luận (1),Có hình ảnh / video (1),4 năm trước,3k,361,"26,7k",tiendathanoi,37%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (8),5.0,199,WIFI 2.4G 3dbi PCB Antenna IPX IPEX WLAN Laptop Bluetooth Zigbee Wireless Module SIM900 SIM800L SIM908 SIM800C,₫7.900,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (4),Có Bình luận (2),Có hình ảnh / video (2),3 năm trước,"2,5k",5k,"14,7k",relandor.vn,21%,trong vài giờ
Thiết bị mạng,5.0,Đã thích (1),5.0,10,Dây mạng Golden Link CAT6 UTP bấm sẵn 2 đầu dài 5m/10m/15m/20m,₫49.000 - ₫150.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (0),5 Sao (4),Có Bình luận (3),Có hình ảnh / video (2),4 năm trước,"1,3k",616,"4,2k",tvboxtphcm,96%,trong vài giờ
Thiết bị mạng,4.3,Đã thích (1),4.3,113,Cáp chuyển âm thanh tai nghe 3.5mm AUX cổng cắm sang 2 đầu,₫10.234 - ₫10.660,,,,,,,,33 tháng trước,485,"3,4k","4,3k",coldermax.vn,40%,trong vài giờ
Thiết bị mạng,4.9,"Đã thích (2,6k)",4.9,80,Bộ phát wifi 4G TotoLink MF180 - Hàng Chính Hãng,₫890.000,1 Sao (0),2 Sao (0),3 Sao (0),4 Sao (1),5 Sao (7),Có Bình luận (6),Có hình ảnh / video (3),34 tháng trước,"44,5k",400,"11,9k",maytinhhanoi,67%,trong vài giờ
